ticket_id,customer_id,category,status,created_at,resolved_at,churn_risk
4122,7941,Return,Open,2024-04-11 18:42:57.090952,2024-06-14 20:06:54.876905,0.0
4123,3916,Shipping,In Progress,2024-08-07 16:49:47.353013,2024-03-27 02:34:38.191705,0.0
4124,790,Return,Open,2024-10-14 16:55:42.994436,2024-06-26 21:10:41.511503,0.0
4125,3848,Shipping,Closed,2024-05-21 20:34:53.563529,2024-03-11 14:15:33.500780,0.0
4126,4477,Other,In Progress,2024-02-02 00:01:40.387783,2024-03-25 05:54:19.094795,0.0
4127,6584,Other,Closed,2024-09-28 05:21:16.905874,2024-06-11 19:58:00.016679,0.25
4128,5348,Other,In Progress,2024-03-18 07:45:14.137722,,0.25
4129,1844,Shipping,In Progress,2024-09-14 04:41:48.180545,2024-03-23 00:14:42.679391,0.25
4130,6262,Product Issue,Open,2024-09-15 18:15:16.607437,2024-03-01 07:06:32.883260,0.0
4131,7468,Return,Closed,2024-06-17 14:22:17.200191,,0.0
4132,9500,Other,Open,2024-07-13 20:43:13.628948,2024-03-02 17:08:41.693901,0.75
4133,1259,Other,Open,2024-04-05 14:42:36.605217,2024-01-26 01:38:09.622409,0.5
4134,342,Shipping,Open,2024-10-04 11:52:03.871012,2024-10-25 20:14:48.828039,0.0
4135,9691,Account,In Progress,2024-01-20 17:59:02.429879,,0.0
4136,1368,Return,Open,2024-08-08 06:52:15.122387,2024-07-19 12:43:14.552011,0.0
4137,7123,Product Issue,Open,2024-06-01 12:13:01.475589,,0.0
4138,7509,Return,In Progress,2024-04-23 14:26:50.633509,2024-01-17 08:21:26.449517,0.5
4139,7214,Account,Open,2024-03-08 12:38:56.520728,2024-07-01 23:20:47.945760,0.0
4140,2588,Shipping,In Progress,2024-10-04 21:50:10.039358,,0.25
4141,8785,Return,In Progress,2024-07-22 16:56:38.282493,,0.0
4142,5405,Shipping,Closed,2024-10-19 13:18:55.767729,2024-09-27 02:19:11.874623,0.25
4143,4548,Account,In Progress,2024-09-21 12:55:52.408253,,0.5
4144,1653,Shipping,Closed,2024-03-16 05:36:23.905962,,0.0
4145,5370,Other,Closed,2024-04-28 22:31:24.728038,2024-02-18 14:47:41.998970,0.5
4146,8459,Return,Closed,2024-03-10 00:39:38.230241,2024-04-27 18:12:01.248658,0.25
4147,217,Return,In Progress,2024-06-18 23:42:59.953654,2024-09-08 10:48:29.358178,0.0
4148,7598,Account,In Progress,2024-08-13 18:36:26.309028,2024-05-08 08:04:30.735003,0.5
4149,1977,Return,Closed,2024-03-30 13:41:33.332304,2024-09-23 17:01:39.471148,0.0
4150,7294,Return,Closed,2024-04-28 09:02:03.260278,2024-01-16 10:05:42.755970,0.25
4151,8686,Account,Closed,2024-08-09 23:47:27.513932,2024-10-02 20:21:48.057188,0.0
4152,2873,Shipping,Closed,2024-06-05 01:29:49.533523,2024-08-07 06:53:26.415103,0.75
4153,7564,Other,Closed,2024-02-09 09:03:16.717683,,0.0
4154,8810,Return,Open,2024-05-22 20:55:41.509943,2024-03-23 03:57:09.363631,0.25
4155,3481,Account,Open,2024-07-18 04:38:10.359694,,0.0
4156,3530,Return,Closed,2024-01-25 18:19:21.010562,2024-07-22 07:55:49.912993,0.25
4157,713,Product Issue,Closed,2024-02-09 19:14:17.350082,,0.0
4158,8280,Other,Closed,2024-04-28 15:19:07.939531,2024-07-22 06:55:13.085495,0.0
4159,4427,Return,Closed,2024-03-13 00:53:03.041509,2024-03-20 16:34:35.979156,0.25
4160,773,Product Issue,In Progress,2024-04-09 07:31:52.205270,2024-09-20 05:04:34.054145,0.25
4161,1699,Shipping,In Progress,2024-04-04 09:45:13.002686,2024-01-11 05:13:12.576787,0.0
4162,2779,Other,In Progress,2024-07-06 15:51:32.783245,2024-01-22 09:17:51.677221,0.25
4163,7288,Product Issue,In Progress,2024-08-21 21:36:13.280218,2024-03-30 08:48:54.861614,0.0
4164,6146,Other,Open,2024-02-03 15:56:24.482920,2024-03-22 23:08:49.778862,0.0
4165,8116,Account,In Progress,2024-09-26 11:50:31.737977,2024-08-05 18:57:36.822383,0.25
4166,1066,Return,Closed,2024-03-25 16:30:28.812918,2024-10-21 12:30:36.623528,0.25
4167,9496,Product Issue,In Progress,2024-01-26 12:45:32.063370,2024-10-08 17:41:04.664268,0.25
4168,8261,Other,Open,2024-02-11 12:23:36.561232,2024-01-11 14:28:05.963287,0.0
4169,5649,Other,Closed,2024-08-16 19:08:18.120382,,0.0
4170,3202,Shipping,Closed,2024-06-02 10:20:21.709970,2024-05-24 11:14:46.576374,0.25
4171,9126,Product Issue,Open,2024-08-20 19:37:43.804740,2024-08-23 14:18:43.373426,0.0
4172,6645,Account,Open,2024-05-07 00:30:48.494838,2024-05-27 17:50:07.449279,0.0
4173,4244,Shipping,In Progress,2024-09-29 17:43:03.079109,2024-04-13 00:21:48.645020,0.0
4174,6800,Return,Closed,2024-06-02 10:45:47.807782,2024-02-02 00:30:33.053094,0.25
4175,3530,Shipping,Open,2024-02-22 13:23:00.525037,,0.25
4176,3228,Shipping,Open,2024-03-25 11:02:58.500744,,0.25
4177,336,Return,Open,2024-09-08 17:20:37.626299,2024-10-26 05:14:46.256299,0.5
4178,8481,Return,Open,2024-02-10 16:29:01.088806,2024-10-14 01:13:29.442364,0.0
4179,2750,Shipping,Closed,2024-03-16 12:15:19.050225,2024-02-09 16:08:41.199346,0.0
4180,7160,Return,Open,2024-10-13 22:33:17.525840,2024-02-29 03:26:58.963302,0.25
4181,8330,Product Issue,Closed,2024-07-17 23:47:57.210286,2024-07-10 00:40:34.767525,0.0
4182,7134,Shipping,Open,2024-09-06 15:13:04.681031,2024-03-05 06:20:31.064269,0.25
4183,201,Return,In Progress,2024-06-16 22:21:45.586172,,0.0
4184,5352,Other,Closed,2024-09-03 05:23:03.633595,,0.0
4185,9474,Account,Open,2024-01-18 22:25:16.373310,2024-10-02 15:13:57.461034,0.75
4186,7698,Shipping,Closed,2024-10-06 03:02:52.548163,2024-01-11 19:45:39.322130,0.0
4187,4689,Other,Closed,2024-08-30 14:14:03.299447,,0.75
4188,8464,Shipping,Closed,2024-07-13 09:44:49.294121,2024-02-18 03:05:04.970986,0.0
4189,8927,Other,Closed,2024-06-20 14:56:58.423396,2024-07-17 10:54:11.785837,0.25
4190,2853,Other,Open,2024-09-30 21:52:41.947034,2024-04-29 02:07:27.653113,0.0
4191,422,Return,In Progress,2024-08-25 15:02:39.874640,2024-02-27 09:01:27.012297,0.0
4192,6121,Return,Closed,2024-04-16 18:23:04.938914,2024-09-04 17:19:29.849839,0.5
4193,7967,Account,In Progress,2024-08-08 06:35:05.766339,2024-03-15 03:56:49.933767,0.0
4194,837,Product Issue,In Progress,2024-10-13 17:47:40.547662,2024-09-13 16:54:02.344758,0.0
4195,7876,Return,Open,2024-06-11 10:32:59.155096,2024-07-21 12:02:14.412692,0.0
4196,3280,Other,In Progress,2024-09-06 03:24:54.954150,2024-06-09 02:10:32.547672,0.0
4197,5667,Product Issue,Open,2024-07-21 10:42:41.899076,2024-02-22 19:32:28.737651,0.0
4198,2874,Other,Closed,2024-06-18 18:53:10.167018,,0.0
4199,9189,Other,In Progress,2024-04-10 08:12:10.118412,2024-04-07 04:28:38.185740,0.0
4200,8421,Account,In Progress,2024-08-15 22:25:41.760528,2024-01-06 18:44:57.128903,0.25
4201,3402,Other,Open,2024-06-27 16:58:25.422508,2024-09-05 13:20:00.808145,0.0
4202,8699,Other,Closed,2024-08-13 00:41:50.855527,2024-06-08 06:39:51.531236,0.0
4203,3052,Return,Closed,2024-01-20 11:27:33.097745,2024-06-13 03:15:57.201966,0.25
4204,4675,Return,Open,2024-02-21 23:34:24.515173,2024-05-27 20:21:35.072970,0.5
4205,4625,Return,Open,2024-05-11 14:57:03.436253,,0.5
4206,7064,Shipping,In Progress,2024-05-26 18:03:47.700862,,0.0
4207,3103,Product Issue,In Progress,2024-10-14 16:18:54.660491,,0.0
4208,6560,Product Issue,Closed,2024-06-24 21:41:09.978933,2024-05-09 00:25:48.789343,0.0
4209,2764,Return,Closed,2024-07-29 03:02:25.721242,2024-10-16 17:21:11.027251,0.0
4210,6213,Other,Open,2024-07-02 17:34:30.803903,2024-10-09 01:18:16.888597,0.25
4211,7704,Product Issue,In Progress,2024-10-14 10:44:21.274984,2024-10-11 05:19:28.684197,0.0
4212,3969,Product Issue,Open,2024-07-30 03:37:20.871117,2024-10-16 01:01:13.043025,0.25
4213,2041,Account,Open,2024-06-04 00:52:45.712397,2024-09-23 18:36:04.738865,0.5
4214,5177,Return,Open,2024-02-19 16:26:09.748777,,0.0
4215,5842,Shipping,In Progress,2024-09-29 22:52:13.336666,2024-08-26 15:22:20.909364,0.0
4216,5895,Other,Open,2024-05-26 15:07:22.221856,2024-09-03 21:58:22.633911,0.0
4217,2134,Account,Open,2024-05-02 06:30:14.609849,2024-10-23 14:10:47.100333,0.0
4218,2980,Product Issue,In Progress,2024-06-19 08:26:03.497742,,0.0
4219,5698,Return,Closed,2024-09-28 08:46:19.624631,2024-03-03 02:47:05.222446,0.25
4220,5119,Product Issue,Open,2024-03-12 04:10:31.345028,2024-04-21 09:36:17.636386,0.0
4221,2342,Other,Open,2024-09-07 06:04:11.179795,2024-09-27 08:54:36.501729,0.25
4222,3125,Shipping,Open,2024-07-17 16:59:30.154849,,0.0
4223,9498,Product Issue,Open,2024-04-12 18:44:57.548438,2024-04-11 00:04:01.622303,0.25
4224,7446,Product Issue,Open,2024-03-29 13:32:07.708681,,0.25
4225,6136,Return,In Progress,2024-09-18 14:43:13.809789,2024-07-24 14:38:04.636375,0.0
4226,4907,Return,Open,2024-03-18 12:18:24.822393,2024-03-25 00:13:20.014269,0.0
4227,7365,Account,Closed,2024-04-13 19:42:30.859497,2024-04-23 15:17:21.108343,0.5
4228,211,Account,Open,2024-02-13 10:00:31.060538,,0.25
4229,9421,Return,Closed,2024-08-15 01:07:30.703409,2024-06-13 04:14:05.929431,0.5
4230,7680,Shipping,In Progress,2024-02-24 13:32:51.450941,2024-02-27 20:56:27.148538,0.0
4231,7352,Account,In Progress,2024-01-14 15:21:09.260459,2024-10-09 13:53:22.324045,0.0
4232,9291,Shipping,Open,2024-07-30 21:46:49.502746,2024-04-19 09:55:33.121905,0.5
4233,9232,Shipping,In Progress,2024-08-24 22:07:40.221458,,0.0
4234,2343,Account,Closed,2024-07-03 07:13:30.379420,2024-10-17 15:40:17.186491,0.0
4235,5340,Shipping,Closed,2024-03-29 23:03:18.084868,2024-08-17 05:06:36.785796,0.0
4236,4015,Account,In Progress,2024-02-18 19:09:55.864122,,0.0
4237,8779,Account,Closed,2024-05-06 23:12:52.826632,,0.0
4238,5951,Product Issue,In Progress,2024-02-26 16:50:07.827718,,0.0
4239,3740,Product Issue,In Progress,2024-05-21 13:29:22.978088,2024-06-12 19:28:28.703169,0.25
4240,6473,Product Issue,In Progress,2024-03-08 11:42:19.805860,2024-06-17 14:57:14.673654,0.0
4241,8416,Product Issue,Closed,2024-04-05 17:02:58.205633,,0.75
4242,9610,Shipping,Open,2024-02-25 10:16:18.194461,2024-08-14 18:18:33.274599,0.25
4243,7144,Shipping,In Progress,2024-03-07 09:28:51.488210,2024-04-06 16:24:34.020086,0.0
4244,6542,Account,In Progress,2024-07-06 19:20:05.971202,2024-04-12 04:32:23.363867,0.25
4245,788,Shipping,In Progress,2024-09-13 19:04:38.726427,,0.0
4246,6954,Product Issue,Closed,2024-05-14 22:40:41.396306,2024-03-21 14:39:05.517266,0.25
4247,5526,Product Issue,In Progress,2024-02-13 20:48:19.254098,2024-07-12 08:32:18.054889,0.25
4248,8142,Account,In Progress,2024-07-16 00:28:17.320543,2024-07-09 13:05:49.462050,0.25
4249,7407,Account,In Progress,2024-09-01 00:28:25.090901,2024-05-01 03:18:24.895307,0.0
4250,9344,Other,In Progress,2024-07-23 16:07:06.393203,,0.0
4251,7674,Account,Closed,2024-02-21 16:04:02.239178,,0.0
4252,263,Account,Open,2024-06-10 16:29:54.785339,2024-01-30 01:43:01.192855,0.25
4253,4320,Return,Open,2024-04-08 15:24:06.808217,2024-02-19 01:24:26.622407,0.5
4254,6800,Other,Closed,2024-01-12 13:22:00.057539,2024-09-25 10:01:47.371045,0.25
4255,9500,Account,Open,2024-05-08 05:43:45.720083,2024-04-22 19:24:48.289407,0.75
4256,8796,Other,Open,2024-05-13 02:10:29.555657,,0.25
4257,3240,Account,Closed,2024-08-19 12:35:19.571779,,0.0
4258,3725,Other,In Progress,2024-07-25 15:26:59.291892,2024-08-27 19:31:01.334680,0.0
4259,840,Other,Closed,2024-06-13 04:19:32.075947,,0.0
4260,2043,Other,Closed,2024-08-13 22:57:10.374390,2024-05-31 03:38:01.891284,0.0
4261,5953,Return,In Progress,2024-07-03 18:11:55.586228,,0.5
4262,4423,Account,In Progress,2024-04-30 14:19:12.428520,2024-01-19 08:16:17.836691,0.0
4263,4307,Product Issue,Closed,2024-03-10 22:04:42.467718,2024-01-13 08:42:33.182602,0.25
4264,9393,Shipping,Open,2024-04-24 01:35:24.976300,2024-08-31 14:00:29.978596,0.0
4265,2435,Product Issue,Closed,2024-09-01 07:30:19.842172,,0.0
4266,4767,Account,In Progress,2024-09-01 05:59:47.337041,2024-08-20 09:47:56.834722,0.0
4267,6966,Other,In Progress,2024-09-21 15:51:18.625734,2024-07-02 07:16:22.253553,0.0
4268,775,Other,Open,2024-01-06 20:24:01.949556,2024-04-14 14:31:06.738414,0.0
4269,9476,Product Issue,Open,2024-03-20 05:13:39.434951,2024-03-03 17:47:19.249937,0.0
4270,7436,Return,Open,2024-03-28 09:55:43.333133,,0.0
4271,1717,Product Issue,Closed,2024-06-25 06:52:05.650700,,0.0
4272,384,Account,In Progress,2024-01-30 00:04:20.575628,2024-08-13 22:04:48.003155,0.0
4273,7961,Other,Closed,2024-02-01 12:54:49.636645,2024-07-08 12:37:21.290333,0.25
4274,1850,Return,Closed,2024-02-14 05:37:31.441075,2024-04-01 16:12:51.882321,0.0
4275,8002,Shipping,In Progress,2024-08-22 19:00:06.737243,,0.25
4276,5192,Other,Closed,2024-07-20 21:36:08.634051,2024-03-17 03:09:12.704286,0.0
4277,9584,Product Issue,Closed,2024-05-09 02:44:39.170530,,0.0
4278,3188,Product Issue,In Progress,2024-03-26 20:49:22.421553,2024-01-26 05:09:48.782935,0.25
4279,93,Other,Open,2024-04-22 06:45:38.437965,2024-01-30 17:36:22.318784,0.0
4280,240,Shipping,Closed,2024-05-03 12:29:09.306058,2024-02-26 03:27:04.386018,0.25
4281,3231,Shipping,Open,2024-04-23 03:03:54.052140,,0.25
4282,106,Account,Closed,2024-05-11 00:47:20.286517,2024-10-15 19:38:12.211344,0.0
4283,8890,Return,Open,2024-01-13 19:13:35.371226,2024-08-17 21:22:04.592262,0.0
4284,8472,Account,In Progress,2024-03-10 11:20:14.734124,,0.0
4285,3844,Account,In Progress,2024-10-22 23:28:21.301642,,0.0
4286,7314,Other,In Progress,2024-08-20 14:50:09.624563,,0.0
4287,7976,Account,Open,2024-07-29 08:03:08.475485,2024-03-28 15:17:22.940527,0.0
4288,3996,Shipping,Closed,2024-07-28 19:47:46.159289,2024-01-05 01:10:47.510610,0.25
4289,2076,Shipping,Open,2024-06-19 17:02:52.199090,2024-09-14 03:32:57.016155,0.0
4290,428,Account,Closed,2024-09-23 02:34:56.773276,,0.5
4291,7022,Shipping,Open,2024-07-03 19:39:46.727027,2024-10-08 20:50:48.977528,0.0
4292,3548,Shipping,Open,2024-03-23 02:02:17.346699,,0.0
4293,7845,Return,Open,2024-02-08 00:08:14.807866,,0.25
4294,6203,Account,Open,2024-06-30 01:20:37.773669,2024-08-13 16:45:59.387053,0.0
4295,4199,Product Issue,Closed,2024-06-15 05:48:51.676602,2024-01-18 02:17:11.883578,0.0
4296,4067,Return,Closed,2024-09-29 22:36:33.485877,2024-03-19 11:39:03.327726,0.0
4297,5407,Product Issue,Closed,2024-04-02 20:27:27.585611,2024-04-06 16:41:46.543326,0.25
4298,5751,Other,Open,2024-07-22 08:16:44.963243,,0.0
4299,7494,Account,Closed,2024-02-16 03:43:00.899456,2024-07-12 07:00:26.264138,0.25
4300,6269,Product Issue,Closed,2024-04-13 01:15:56.184117,2024-10-22 00:09:07.358208,0.25
4301,4689,Other,Open,2024-09-08 04:49:51.921260,2024-03-29 09:18:52.505685,0.75
4302,2403,Shipping,Closed,2024-10-19 21:57:04.012617,2024-10-26 01:37:30.967556,0.0
4303,1081,Product Issue,In Progress,2024-07-06 09:12:23.054276,2024-07-20 03:33:39.553451,0.5
4304,8208,Shipping,In Progress,2024-08-15 09:52:14.499456,2024-03-31 23:56:57.783801,0.5
4305,5565,Product Issue,Closed,2024-07-05 22:28:55.554310,2024-09-29 20:27:23.014767,0.25
4306,1288,Shipping,In Progress,2024-07-04 00:44:08.933677,2024-04-26 09:02:47.269322,0.25
4307,2585,Product Issue,In Progress,2024-08-08 00:48:48.087881,,0.0
4308,3418,Account,In Progress,2024-04-13 19:21:31.907565,2024-09-23 12:49:32.081086,0.25
4309,8036,Account,Closed,2024-03-13 15:38:04.125211,2024-07-26 09:11:02.697413,0.25
4310,8540,Shipping,In Progress,2024-02-16 06:27:56.179703,2024-05-11 03:25:26.552728,0.0
4311,1771,Account,In Progress,2024-06-09 17:44:52.757141,2024-08-12 15:31:11.701909,0.0
4312,1882,Return,In Progress,2024-09-03 11:57:44.398134,,0.0
4313,3750,Account,In Progress,2024-04-18 03:48:43.254891,2024-04-25 17:49:56.355416,0.75
4314,2311,Account,Closed,2024-05-30 02:08:50.569756,,0.5
4315,539,Return,Closed,2024-01-20 07:25:45.644011,,0.0
4316,1805,Product Issue,Closed,2024-04-14 04:20:37.611278,2024-06-07 09:53:34.034274,0.5
4317,2924,Return,Open,2024-01-15 03:49:04.825325,2024-05-01 19:41:11.116708,0.0
4318,3152,Return,Closed,2024-01-15 09:26:53.496214,2024-10-16 06:53:29.461444,0.0
4319,865,Shipping,Open,2024-05-03 07:48:39.206848,2024-08-03 14:25:06.785890,0.0
4320,1282,Account,Open,2024-01-01 18:19:51.694215,,0.5
4321,9975,Product Issue,Open,2024-04-15 17:43:14.216666,2024-10-10 01:31:15.391485,0.0
4322,8214,Return,Open,2024-04-25 19:24:16.327283,2024-05-28 03:52:38.915253,0.0
4323,3789,Shipping,Closed,2024-02-05 23:28:24.488500,,0.0
4324,292,Account,In Progress,2024-01-20 20:00:14.110635,2024-02-27 00:36:51.240472,0.25
4325,7946,Other,In Progress,2024-04-30 12:56:58.649724,2024-09-01 15:06:55.250803,0.25
4326,2852,Other,Closed,2024-01-31 15:11:20.338924,2024-05-12 20:38:33.289026,0.25
4327,7629,Product Issue,Closed,2024-02-07 03:38:10.625630,,0.0
4328,2505,Shipping,Closed,2024-10-11 10:37:42.074175,2024-01-21 02:57:50.237339,0.0
4329,5014,Shipping,In Progress,2024-02-19 03:46:39.499753,2024-04-07 06:09:15.446263,0.25
4330,6458,Other,Open,2024-04-27 10:10:05.515706,2024-05-28 03:43:35.260705,0.5
4331,3395,Other,Open,2024-03-13 15:55:43.774161,2024-06-14 23:01:30.005679,0.5
4332,195,Other,Open,2024-03-28 21:22:16.063984,,0.25
4333,9248,Return,In Progress,2024-08-18 11:37:08.239788,2024-07-29 02:28:27.106251,0.0
4334,8834,Product Issue,Closed,2024-01-21 13:18:31.848742,,0.0
4335,3099,Return,Closed,2024-01-07 20:50:02.694421,2024-03-03 18:43:03.471112,0.0
4336,5946,Account,Closed,2024-08-09 09:14:34.595392,,0.0
4337,9643,Account,Closed,2024-08-30 03:43:06.783710,2024-10-23 16:30:52.180829,0.0
4338,8963,Account,Open,2024-03-13 19:10:20.731114,2024-10-19 23:42:53.688079,0.0
4339,7935,Product Issue,Open,2024-02-15 20:37:53.975953,2024-03-03 12:52:58.190226,0.0
4340,9732,Return,In Progress,2024-10-11 00:02:39.196378,,0.25
4341,3395,Return,In Progress,2024-04-30 16:06:15.374343,,0.5
4342,2871,Account,In Progress,2024-01-02 00:51:03.865346,,0.0
4343,3470,Account,Open,2024-01-17 08:16:29.203543,2024-05-27 15:20:58.624691,0.0
4344,9220,Other,In Progress,2024-03-10 02:41:56.754288,2024-08-29 20:34:50.505196,0.0
4345,1930,Shipping,In Progress,2024-06-29 19:44:26.804975,,0.0
4346,8108,Shipping,Closed,2024-09-16 02:30:10.768323,2024-01-07 21:05:43.915490,0.0
4347,7344,Shipping,Open,2024-06-05 17:24:02.897981,2024-01-30 04:13:54.703574,0.0
4348,6085,Product Issue,Open,2024-03-17 19:33:48.190557,2024-08-20 06:05:16.070384,0.0
4349,7213,Shipping,Open,2024-06-21 02:57:26.738478,2024-06-05 02:08:00.722348,0.0
4350,2701,Shipping,Closed,2024-05-10 10:03:43.440273,2024-05-05 03:05:13.080911,0.0
4351,2668,Other,Open,2024-02-12 19:49:28.904503,2024-08-22 21:02:12.572933,0.5
4352,4804,Account,In Progress,2024-01-21 21:26:57.094248,2024-06-22 12:29:23.272386,0.0
4353,8690,Product Issue,In Progress,2024-04-15 20:47:55.672342,2024-02-15 19:49:05.746452,0.0
4354,3182,Product Issue,In Progress,2024-08-26 23:27:53.037565,2024-08-25 08:04:49.564749,0.0
4355,1196,Return,Closed,2024-05-21 20:53:48.784590,2024-01-12 17:01:17.302586,0.0
4356,258,Shipping,Open,2024-06-05 19:08:21.854275,,0.5
4357,2588,Return,Closed,2024-07-03 00:17:50.074339,2024-07-13 04:01:19.699097,0.25
4358,8605,Return,In Progress,2024-02-12 08:42:32.816506,2024-08-07 13:36:46.354328,0.25
4359,996,Shipping,Open,2024-07-06 21:05:20.573533,2024-10-17 10:55:54.834970,0.0
4360,3998,Other,In Progress,2024-07-18 00:58:41.506809,2024-01-17 01:30:53.692722,0.0
4361,7676,Product Issue,Closed,2024-08-03 05:37:52.922874,2024-05-08 16:34:21.442709,0.0
4362,7602,Product Issue,Open,2024-08-01 12:01:18.926982,,0.0
4363,8478,Other,Open,2024-08-12 17:05:56.873440,2024-08-15 05:03:26.696498,0.0
4364,205,Product Issue,Open,2024-10-13 12:00:54.889108,2024-09-12 01:32:57.043632,0.25
4365,2783,Product Issue,In Progress,2024-05-16 09:03:33.088859,2024-10-09 09:34:23.174703,0.0
4366,1388,Account,In Progress,2024-10-27 02:41:12.681772,,0.0
4367,5446,Return,In Progress,2024-02-12 07:27:14.893102,2024-09-01 14:09:17.811256,0.0
4368,9187,Account,In Progress,2024-04-27 10:50:13.794131,2024-05-12 01:23:12.325366,0.25
4369,3370,Product Issue,In Progress,2024-07-25 15:06:08.695539,2024-10-26 16:26:10.886675,0.5
4370,4799,Other,Closed,2024-05-12 16:16:09.510145,2024-06-25 01:50:09.026100,0.25
4371,6500,Account,Closed,2024-04-04 22:53:20.943080,2024-04-16 02:36:45.176033,0.25
4372,3308,Account,In Progress,2024-03-07 07:26:58.390053,2024-07-17 15:31:36.427653,0.25
4373,5398,Return,In Progress,2024-03-01 01:55:15.998273,,0.0
4374,4268,Account,In Progress,2024-07-04 21:24:09.025904,2024-07-27 11:44:41.486839,0.0
4375,6801,Account,Open,2024-01-17 18:05:25.866920,2024-09-14 06:39:20.626837,0.0
4376,5381,Return,Open,2024-09-27 00:52:22.712715,2024-07-26 05:28:55.614349,0.25
4377,9991,Product Issue,Open,2024-07-28 05:12:11.269572,,0.0
4378,28,Other,In Progress,2024-05-30 03:36:43.877314,2024-10-23 06:47:48.621478,0.25
4379,1490,Account,Open,2024-01-08 13:09:21.481146,2024-10-13 21:18:41.096033,0.0
4380,6141,Return,Closed,2024-05-08 01:30:29.795367,2024-06-25 08:52:50.849240,0.0
4381,5695,Account,Open,2024-08-28 08:09:30.952879,,0.0
4382,6859,Shipping,Open,2024-07-04 15:31:39.272850,2024-07-25 20:20:55.725030,0.0
4383,7360,Shipping,Closed,2024-10-08 06:50:51.239190,,0.25
4384,7752,Return,Closed,2024-06-16 18:08:44.290685,2024-07-12 07:01:27.082565,0.25
4385,8945,Return,Open,2024-07-20 10:23:34.546058,2024-03-22 03:21:41.789645,0.0
4386,2183,Account,Closed,2024-06-28 22:50:38.140228,2024-08-31 02:46:08.124797,0.25
4387,211,Return,Open,2024-04-06 11:52:16.547904,2024-09-28 13:39:59.447424,0.25
4388,3679,Other,Closed,2024-01-28 06:22:48.324476,2024-01-13 04:44:28.875429,0.0
4389,6256,Account,Closed,2024-08-10 23:35:36.916585,2024-09-05 23:02:23.551820,0.0
4390,3227,Other,Closed,2024-10-01 13:23:37.914761,,0.0
4391,1020,Shipping,In Progress,2024-07-29 04:59:32.630731,2024-06-04 19:56:33.445420,0.0
4392,3464,Return,In Progress,2024-04-08 03:48:59.395268,2024-06-09 13:55:45.021842,0.0
4393,5239,Product Issue,In Progress,2024-06-10 17:36:06.868993,2024-04-14 20:50:51.401822,0.0
4394,653,Other,Closed,2024-06-09 04:05:17.403676,,0.75
4395,7363,Shipping,Closed,2024-10-09 22:40:56.647080,2024-10-21 01:54:55.801625,0.0
4396,2178,Shipping,Closed,2024-08-15 10:04:03.831068,2024-10-01 20:49:01.446186,0.0
4397,4345,Other,Closed,2024-05-06 16:56:38.191475,,0.0
4398,8267,Other,Open,2024-08-06 21:51:32.819890,2024-05-19 10:25:24.442822,0.0
4399,6554,Account,In Progress,2024-10-23 00:23:39.657608,2024-10-08 15:49:51.025901,0.0
4400,2709,Shipping,Open,2024-04-12 16:33:48.256333,2024-01-01 22:52:00.187344,0.0
4401,5043,Product Issue,Closed,2024-03-16 12:25:22.789199,2024-08-22 02:53:26.083292,0.0
4402,8544,Account,Open,2024-09-30 02:14:51.292549,2024-10-15 08:51:36.909892,0.0
4403,2713,Account,Closed,2024-09-20 14:48:21.657285,2024-10-20 11:19:11.314396,0.0
4404,1015,Other,In Progress,2024-06-18 09:06:48.812301,2024-03-21 00:08:38.947670,0.0
4405,7603,Return,Closed,2024-04-20 12:27:20.473557,2024-06-25 21:55:24.062298,0.25
4406,668,Return,In Progress,2024-08-31 03:44:20.702239,2024-05-21 17:13:14.461978,0.0
4407,9320,Shipping,Closed,2024-01-09 12:20:15.684164,2024-03-07 04:41:33.353440,0.0
4408,6431,Shipping,Closed,2024-02-14 09:05:38.212865,2024-10-08 14:11:58.728337,0.25
4409,1034,Return,Open,2024-07-16 10:37:00.626252,,0.25
4410,429,Return,Open,2024-02-09 10:25:37.562690,2024-09-12 07:58:20.825846,0.25
4411,6954,Product Issue,Closed,2024-02-06 07:12:39.772379,2024-08-07 20:10:19.647287,0.25
4412,8662,Shipping,Closed,2024-04-01 19:39:31.418566,2024-05-31 03:54:38.709696,0.0
4413,2811,Product Issue,Open,2024-01-20 17:24:20.348054,2024-10-06 23:01:22.547189,0.0
4414,9475,Account,Closed,2024-04-21 22:56:09.596075,,0.25
4415,174,Return,Open,2024-01-02 12:14:19.042768,2024-04-29 08:13:49.147694,0.0
4416,6165,Shipping,In Progress,2024-05-21 01:45:58.143902,2024-07-31 21:32:29.108585,0.0
4417,2597,Other,Closed,2024-08-27 20:17:05.359834,2024-09-02 05:55:56.210693,0.0
4418,8188,Account,In Progress,2024-05-11 11:45:18.856736,2024-02-19 02:12:53.336797,0.25
4419,313,Other,Closed,2024-01-25 08:16:40.824211,2024-10-15 09:04:44.348967,0.25
4420,6996,Shipping,In Progress,2024-09-16 06:56:34.419940,2024-07-09 02:20:50.302745,0.0
4421,156,Other,Open,2024-10-24 05:16:48.590614,2024-07-27 17:05:16.543071,0.5
4422,312,Product Issue,Open,2024-08-15 04:01:11.456522,2024-02-02 18:38:07.331778,0.0
4423,3224,Return,Closed,2024-07-02 18:22:08.412969,2024-06-30 23:43:23.369032,0.0
4424,8150,Product Issue,Closed,2024-06-13 02:02:32.376783,,0.25
4425,7373,Product Issue,Open,2024-07-22 22:45:38.956646,,0.25
